neighbourhood,latitude,longitude,price,minimum_nights
Ville-Marie,45.51979,-73.55759,140,1
Ville-Marie,45.51104,-73.56237,79,1
Ville-Marie,45.49904,-73.57541,179,2
Ville-Marie,45.50956,-73.56251,79,1
Ville-Marie,45.50942,-73.56386,79,1
Ville-Marie,45.50956,-73.56272,79,1
Lachine,45.44108,-73.67983,131,1
Le Plateau-Mont-Royal,45.532529102779954,-73.58127500407369,100,7
Ville-Marie,45.51141,-73.56296,106,1
Rosemont-La Petite-Patrie,45.54922703259726,-73.5842875029605,70,2
Ville-Marie,45.51133,-73.56386,106,1
Le Plateau-Mont-Royal,45.50819,-73.57901,75,1
Ville-Marie,45.5036127953868,-73.56274259555366,160,1
Ville-Marie,45.50949,-73.5623,106,1
Ville-Marie,45.50141,-73.56263,96,1
Ville-Marie,45.51156,-73.56314,106,1
Ville-Marie,45.50955,-73.56445,79,1
Ville-Marie,45.50967,-73.56276,106,1
Ville-Marie,45.51122,-73.56428,79,1
Côte-des-Neiges-Notre-Dame-de-Grâce,45.46349,-73.61652,111,1
Ville-Marie,45.51007,-73.56226,79,1
Ville-Marie,45.51104,-73.56225,104,1
Le Plateau-Mont-Royal,45.50881,-73.57869,83,1
Ville-Marie,45.5178902,-73.5576054,115,2
Villeray-Saint-Michel-Parc-Extension,45.56879,-73.59445,80,2
Ville-Marie,45.50995,-73.56441,104,1
Le Plateau-Mont-Royal,45.5077325,-73.5734027,108,1
Le Plateau-Mont-Royal,45.5077325,-73.5734027,109,1
Rosemont-La Petite-Patrie,45.55327,-73.55572,40,1
Ville-Marie,45.5093,-73.5637,104,1
Ville-Marie,45.49534,-73.57909,106,1
Ville-Marie,45.50989,-73.56276,104,1
Le Sud-Ouest,45.47877,-73.59034,134,2
Ville-Marie,45.49625,-73.57548,176,2
Ville-Marie,45.50959,-73.56451,104,1
Mercier-Hochelaga-Maisonneuve,45.60012,-73.53304,69,1
Ahuntsic-Cartierville,45.52902,-73.7193,81,3
Le Sud-Ouest,45.47775,-73.59045,711,2
Ville-Marie,45.51794,-73.55836,90,2
Ville-Marie,45.50944,-73.56424,104,1
Mercier-Hochelaga-Maisonneuve,45.59955,-73.53219,65,1
Ville-Marie,45.50984,-73.56251,79,1
LaSalle,45.43118,-73.63706,70,1
Ville-Marie,45.4946992,-73.5749368,215,2
Mercier-Hochelaga-Maisonneuve,45.59995,-73.53363,64,1
Ville-Marie,45.52391,-73.55787,90,1
Ville-Marie,45.51707,-73.56181,42,1
Rosemont-La Petite-Patrie,45.54607,-73.55624,40,2
Le Plateau-Mont-Royal,45.50864,-73.57187,164,5
Westmount,45.48249,-73.59698,642,2
Dorval,45.44728,-73.764,98,7
Verdun,45.4581412,-73.5708722,120,3
Ville-Marie,45.50045,-73.56912,756,2
Ville-Marie,45.50975,-73.56239,95,1
Ville-Marie,45.49173,-73.57865,107,1
Ville-Marie,45.5114,-73.56234,95,1
Le Plateau-Mont-Royal,45.51887,-73.57221,206,6
Villeray-Saint-Michel-Parc-Extension,45.54254,-73.62421,95,4
Dorval,45.44057,-73.73964,77,1
Côte-des-Neiges-Notre-Dame-de-Grâce,45.49652,-73.60836,80,3
Le Plateau-Mont-Royal,45.52991,-73.59127,78,1
Rosemont-La Petite-Patrie,45.54601,-73.55649,40,2
Le Sud-Ouest,45.49139,-73.56171,187,13
Rosemont-La Petite-Patrie,45.54797,-73.55646,40,2
Mercier-Hochelaga-Maisonneuve,45.55585,-73.5309,93,1
Verdun,45.4582931,-73.5666993,164,2
Ville-Marie,45.4925734,-73.58232509999999,110,2
Ville-Marie,45.52917,-73.55033,127,1
Pierrefonds-Roxboro,45.45066,-73.88846,244,6
Rosemont-La Petite-Patrie,45.54515809999999,-73.5721444,130,2
Ville-Marie,45.52252,-73.56233,132,1
Ville-Marie,45.52384,-73.56231,123,1
Ville-Marie,45.52229,-73.56208,96,1
Ville-Marie,45.52351,-73.56057,123,1
Le Sud-Ouest,45.46419,-73.59648,106,2
Ville-Marie,45.49629,-73.56758,171,2
Le Plateau-Mont-Royal,45.52405,-73.58354,86,1
Saint-Laurent,45.52784,-73.6672,120,2
Ville-Marie,45.52429,-73.56058,96,1
Ville-Marie,45.49861,-73.57678,139,1
Ville-Marie,45.51088,-73.56259,126,1
Ahuntsic-Cartierville,45.5474,-73.64187,64,2
Le Sud-Ouest,45.49272,-73.5583,436,2
Côte-des-Neiges-Notre-Dame-de-Grâce,45.49015,-73.63947,75,2
LaSalle,45.44725220000001,-73.6070627,212,2
Mercier-Hochelaga-Maisonneuve,45.59902,-73.51207,165,2
Outremont,45.51925,-73.60855,200,5
Rosemont-La Petite-Patrie,45.54384,-73.56078,60,1
Lachine,45.44725,-73.65229,141,14
Mercier-Hochelaga-Maisonneuve,45.54784,-73.55502,40,2
Verdun,45.45201,-73.58125,68,1
Rivière-des-Prairies-Pointe-aux-Trembles,45.67292,-73.49666,101,1
Rivière-des-Prairies-Pointe-aux-Trembles,45.69139183399819,-73.48293089311521,96,2
Ville-Marie,45.51621,-73.56387,83,2
Ville-Marie,45.5148,-73.56516,104,2
Mercier-Hochelaga-Maisonneuve,45.54821,-73.55513,40,2
Rosemont-La Petite-Patrie,45.54625,-73.5565,40,2
Le Plateau-Mont-Royal,45.517562,-73.5819502,251,2
Verdun,45.4714568,-73.5381527,450,1
Ville-Marie,45.51491,-73.56408,78,2
Ville-Marie,45.5147,-73.56573,96,2
Ville-Marie,45.49706,-73.57749,139,1
Côte-des-Neiges-Notre-Dame-de-Grâce,45.48051,-73.62637,115,1
Côte-des-Neiges-Notre-Dame-de-Grâce,45.48151,-73.62357,100,1
Côte-des-Neiges-Notre-Dame-de-Grâce,45.4945138,-73.6189529,175,2
Le Plateau-Mont-Royal,45.52643,-73.59843,160,1
Ville-Marie,45.51636,-73.56433,123,1
Côte-des-Neiges-Notre-Dame-de-Grâce,45.49429,-73.60873,100,1
Le Sud-Ouest,45.49383,-73.55955,149,2
Le Sud-Ouest,45.48025060175682,-73.58715611904907,209,3
Mercier-Hochelaga-Maisonneuve,45.54365,-73.54006,50,1
Mercier-Hochelaga-Maisonneuve,45.61413,-73.53364,80,3
Ville-Marie,45.4925734,-73.58232509999999,80,2
Ville-Marie,45.49462,-73.56973,202,7
Le Plateau-Mont-Royal,45.52601,-73.59107,186,2
Le Sud-Ouest,45.46348,-73.58303,63,5
Rosemont-La Petite-Patrie,45.5481,-73.55623,40,2
Le Sud-Ouest,45.45664,-73.60174,84,2
Ville-Marie,45.4925734,-73.58232509999999,80,2
Ville-Marie,45.51946,-73.56434,224,2
Côte-des-Neiges-Notre-Dame-de-Grâce,45.47907,-73.6287,74,1
Rosemont-La Petite-Patrie,45.54086,-73.60091,130,7
Ville-Marie,45.51478,-73.56384,90,2
Ville-Marie,45.4969,-73.58061,119,3
Ville-Marie,45.50242,-73.55553,83,1
Ville-Marie,45.49508549999999,-73.5759429,170,2
Villeray-Saint-Michel-Parc-Extension,45.5450823,-73.621979,199,5
Ville-Marie,45.51534,-73.5645,98,2
Le Plateau-Mont-Royal,45.51571,-73.57094,225,2
Rosemont-La Petite-Patrie,45.53539,-73.61696,89,1
Ville-Marie,45.51639,-73.558,100,7
Le Plateau-Mont-Royal,45.53583,-73.56333,77,1
Ville-Marie,45.53229,-73.55448,83,2
Ahuntsic-Cartierville,45.52582,-73.71559,557,1
Le Plateau-Mont-Royal,45.52713,-73.60191,100,14
Ville-Marie,45.5051529,-73.5632103,313,3
Côte-des-Neiges-Notre-Dame-de-Grâce,45.4845717,-73.6294913,80,1
Côte-des-Neiges-Notre-Dame-de-Grâce,45.50296,-73.61886,120,1
Mercier-Hochelaga-Maisonneuve,45.54247,-73.54863,132,3
Ville-Marie,45.51948,-73.56476,37,1
Le Plateau-Mont-Royal,45.5264843,-73.596841,92,7
Le Sud-Ouest,45.45853,-73.59015,191,2
Ville-Marie,45.50816,-73.55245,154,1
Ville-Marie,45.49534233025049,-73.57610531151295,150,2
Mercier-Hochelaga-Maisonneuve,45.59322,-73.52001,86,3
Le Plateau-Mont-Royal,45.519255,-73.573032,65,1
Ville-Marie,45.49959,-73.5603,103,3
Le Plateau-Mont-Royal,45.50982,-73.57221,42,1
Verdun,45.4646992,-73.5710366,101,2
Le Plateau-Mont-Royal,45.50911,-73.57242,40,1
Verdun,45.45012699999999,-73.56964750000002,40,5
Ville-Marie,45.51777,-73.56018,162,2
Ville-Marie,45.52749,-73.55391,80,1
Ville-Marie,45.51632,-73.5639,106,2
Ville-Marie,45.50908,-73.55305,65,1
Ville-Marie,45.49935,-73.57976,650,1
Ville-Marie,45.495155490962574,-73.575598038733,173,2
Le Plateau-Mont-Royal,45.52228,-73.58217,296,2
Ville-Marie,45.51241,-73.56046,109,2
Le Plateau-Mont-Royal,45.5072125,-73.5777803,101,1
Le Plateau-Mont-Royal,45.52394963096501,-73.58346877354127,738,1
Ville-Marie,45.49716,-73.57292,153,1
Côte-des-Neiges-Notre-Dame-de-Grâce,45.47732,-73.62212,90,2
Ville-Marie,45.49546,-73.5665,110,3
Côte-des-Neiges-Notre-Dame-de-Grâce,45.48265,-73.63342,125,2
Le Plateau-Mont-Royal,45.52399,-73.58549,115,1
Le Plateau-Mont-Royal,45.51982,-73.57759,93,1
Villeray-Saint-Michel-Parc-Extension,45.56445,-73.60095,117,1
Ville-Marie,45.51013,-73.55431,218,2
Côte-des-Neiges-Notre-Dame-de-Grâce,45.47494,-73.63743,78,1
Mercier-Hochelaga-Maisonneuve,45.59861,-73.53423,79,1
Côte-des-Neiges-Notre-Dame-de-Grâce,45.48462,-73.62945,132,2
Westmount,45.47843,-73.60565,275,2
Mercier-Hochelaga-Maisonneuve,45.57109,-73.539,115,1
Le Plateau-Mont-Royal,45.51848,-73.5792,180,1
Ville-Marie,45.50545,-73.55561,554,2
Côte-des-Neiges-Notre-Dame-de-Grâce,45.48309,-73.6289,89,2
Ville-Marie,45.49952,-73.56175,385,1
Saint-Léonard,45.59553,-73.58764,64,1
Mercier-Hochelaga-Maisonneuve,45.53923556790964,-73.54270952432108,248,1
Le Plateau-Mont-Royal,45.508996,-73.5747957,134,3
Rosemont-La Petite-Patrie,45.53513,-73.59629,99,3
Le Plateau-Mont-Royal,45.50853,-73.57405,90,3
Côte-des-Neiges-Notre-Dame-de-Grâce,45.4896,-73.64465,200,1
Le Plateau-Mont-Royal,45.52149,-73.56756,90,2
Le Plateau-Mont-Royal,45.52848,-73.57827,199,3
Ville-Marie,45.5205206,-73.563987,85,1
Ville-Marie,45.51979,-73.56465,39,1
Saint-Léonard,45.58702,-73.58223,156,2
Ville-Marie,45.49122,-73.58204,227,2
Ville-Marie,45.52114,-73.55967,93,1
Ville-Marie,45.49648,-73.57686,68,1
Villeray-Saint-Michel-Parc-Extension,45.53966,-73.617,130,2
Ahuntsic-Cartierville,45.57819,-73.65151,100,1
Le Plateau-Mont-Royal,45.51093,-73.57755,116,1
Rosemont-La Petite-Patrie,45.5321,-73.61229,136,3
Ville-Marie,45.49468,-73.56941,180,5
Le Plateau-Mont-Royal,45.52332,-73.58832,124,1
Le Plateau-Mont-Royal,45.52390213048274,-73.58336418518066,319,1
Le Sud-Ouest,45.4539273,-73.587222,60,2
Ville-Marie,45.51877,-73.56373,65,2
Le Sud-Ouest,45.47866,-73.5533,250,2
Le Plateau-Mont-Royal,45.53355,-73.58345,35,6
Le Plateau-Mont-Royal,45.5241605,-73.5894709,300,3
Le Sud-Ouest,45.4600303,-73.5909143,160,5
Ville-Marie,45.49698,-73.57301,142,1
Verdun,45.4643214,-73.5692526,150,7
Rosemont-La Petite-Patrie,45.53169,-73.60863,83,3
Mercier-Hochelaga-Maisonneuve,45.54640130000001,-73.5384359,210,1
Ville-Marie,45.52027,-73.56128,320,1
Ville-Marie,45.495447392676745,-73.5715562652344,105,1
Ville-Marie,45.51984,-73.55615,167,1
Verdun,45.45563,-73.56897,101,1
Le Plateau-Mont-Royal,45.52546,-73.585,89,1
Ville-Marie,45.50612,-73.55429,155,1
Rosemont-La Petite-Patrie,45.55093,-73.5824,163,2
Ville-Marie,45.49355,-73.58138,101,2
Le Sud-Ouest,45.48694,-73.58057,78,3
Ville-Marie,45.49683,-73.57763,75,2
Westmount,45.48141,-73.60382,160,2
Mercier-Hochelaga-Maisonneuve,45.61363,-73.53357,62,3
Le Plateau-Mont-Royal,45.52837,-73.58995,77,1
Le Plateau-Mont-Royal,45.52507,-73.58458,158,2
Côte-des-Neiges-Notre-Dame-de-Grâce,45.46811,-73.64894,80,1
Côte-des-Neiges-Notre-Dame-de-Grâce,45.495,-73.60881,182,1
Le Plateau-Mont-Royal,45.52531,-73.60808,87,2
Côte-des-Neiges-Notre-Dame-de-Grâce,45.50962,-73.62125,30,4
Ville-Marie,45.51091,-73.55101,65,1
Ville-Marie,45.49499,-73.57775,71,1
Ville-Marie,45.50905,-73.55279,65,1
Ville-Marie,45.51126,-73.55121,65,1
Pointe-Claire,45.46572,-73.80694,57,1
Ville-Marie,45.50931,-73.55112,55,1
Saint-Laurent,45.50617,-73.67513,110,1
Ville-Marie,45.5107,-73.55121,65,1
Le Plateau-Mont-Royal,45.51584,-73.57524,99,1
Le Sud-Ouest,45.47103,-73.5902,97,1
Le Plateau-Mont-Royal,45.5204,-73.58336,60,3
Le Plateau-Mont-Royal,45.52689,-73.58901,160,4
Villeray-Saint-Michel-Parc-Extension,45.54528,-73.61265,50,5
Villeray-Saint-Michel-Parc-Extension,45.54295,-73.61746,54,1
Le Plateau-Mont-Royal,45.53048,-73.57698,118,10
Côte-des-Neiges-Notre-Dame-de-Grâce,45.49854,-73.6425,50,1
Côte-des-Neiges-Notre-Dame-de-Grâce,45.50075,-73.64093,45,1
Verdun,45.45228,-73.57676,139,3
Ville-Marie,45.51607,-73.5643,103,1
Ville-Marie,45.51155,-73.56326,500,1
Ville-Marie,45.4927,-73.58038,150,1
Saint-Laurent,45.51552,-73.72978,150,7
Ville-Marie,45.49888,-73.55999,146,1
Le Plateau-Mont-Royal,45.5216,-73.57922,89,1
Le Plateau-Mont-Royal,45.51991,-73.58326,119,1
Ville-Marie,45.5121002,-73.5593226,90,2
Le Plateau-Mont-Royal,45.52022,-73.574,111,1
Ville-Marie,45.4967,-73.57542,139,1
Le Plateau-Mont-Royal,45.52767,-73.60424,321,1
Rosemont-La Petite-Patrie,45.5553,-73.55784,49,1
Le Plateau-Mont-Royal,45.52758,-73.60626,321,1
LaSalle,45.44342373550687,-73.6194528500022,125,2
Mercier-Hochelaga-Maisonneuve,45.54249,-73.54571,130,2
Rosemont-La Petite-Patrie,45.55216,-73.57539,109,14
Le Sud-Ouest,45.49545,-73.55951,170,6
Le Sud-Ouest,45.44701,-73.6007,30,2
Le Plateau-Mont-Royal,45.52806,-73.59094,95,1
Le Plateau-Mont-Royal,45.522397,-73.5801074,103,1
Le Plateau-Mont-Royal,45.52859,-73.59137,79,1
Le Sud-Ouest,45.48533,-73.56811,250,1
Ville-Marie,45.49621,-73.58562,210,2
Ville-Marie,45.49843,-73.58258,83,1
Ville-Marie,45.50964,-73.5624,126,1
LaSalle,45.43349,-73.59243,110,2
Rosemont-La Petite-Patrie,45.53071,-73.61815,120,3
Ville-Marie,45.49452,-73.58292,59,1
Le Plateau-Mont-Royal,45.53326,-73.56254,550,3
Ville-Marie,45.52332,-73.55089,129,1
Ville-Marie,45.49118,-73.58064,159,1
Ville-Marie,45.49526,-73.58282,58,1
Ville-Marie,45.494837,-73.581952,58,1
Pierrefonds-Roxboro,45.50031,-73.77975,44,1
Ahuntsic-Cartierville,45.5472973,-73.64160319999999,100,2
Ville-Marie,45.4951,-73.58302,55,1
Ville-Marie,45.49242,-73.5787,132,1
Verdun,45.46365,-73.54561,43,1
Ville-Marie,45.49566,-73.58152,58,1
Ville-Marie,45.49396,-73.58278,58,1
Ville-Marie,45.49909,-73.56038,149,1
Verdun,45.456774,-73.5666626,134,1
Le Plateau-Mont-Royal,45.52611,-73.60654,91,1
Ville-Marie,45.49817,-73.57754,106,1
Mercier-Hochelaga-Maisonneuve,45.55107,-73.54017,77,2
Mercier-Hochelaga-Maisonneuve,45.547941,-73.536034,93,2
Mercier-Hochelaga-Maisonneuve,45.5565,-73.54463,129,2
Le Plateau-Mont-Royal,45.50793,-73.57513,50,1
Saint-Laurent,45.51821760000001,-73.6882645,80,1
Verdun,45.47052,-73.5699,87,1
Ville-Marie,45.49515,-73.57341,96,2
Le Plateau-Mont-Royal,45.50693,-73.5733,82,1
Ville-Marie,45.48968,-73.58303,358,1
Le Sud-Ouest,45.46111,-73.59067,180,4
Ville-Marie,45.49882,-73.57319,115,7
Le Plateau-Mont-Royal,45.52212,-73.57121,125,2
Ville-Marie,45.50217,-73.57961,133,2
Le Plateau-Mont-Royal,45.52215,-73.57014,125,2
Saint-Laurent,45.51338,-73.67828,171,1
Le Sud-Ouest,45.46326,-73.58279,50,1
Ville-Marie,45.53707,-73.55051,90,2
Ville-Marie,45.49275,-73.58218,78,1
Ville-Marie,45.48985,-73.58261,247,1
Le Plateau-Mont-Royal,45.53682939999999,-73.5711511,116,2
Côte-des-Neiges-Notre-Dame-de-Grâce,45.49845,-73.65202,130,1
LaSalle,45.43292,-73.60636,113,2
Côte-des-Neiges-Notre-Dame-de-Grâce,45.49079,-73.63273,114,1
LaSalle,45.43302,-73.60745,64,2
Ahuntsic-Cartierville,45.54775,-73.64298,55,2
Ville-Marie,45.4962812,-73.57409000000001,186,1
Ville-Marie,45.51406,-73.56376,81,1
Villeray-Saint-Michel-Parc-Extension,45.55032,-73.6169,60,1
Ville-Marie,45.51789,-73.5637,107,4
Westmount,45.48626,-73.59437,161,2
Ville-Marie,45.51627,-73.5581,133,2
Rosemont-La Petite-Patrie,45.53694,-73.61294,150,3
Le Plateau-Mont-Royal,45.52609,-73.5897,170,1
Rosemont-La Petite-Patrie,45.54288810072181,-73.60025890791918,175,3
Rosemont-La Petite-Patrie,45.55389,-73.55643,69,1
Saint-Léonard,45.58557,-73.58754,111,1
Le Plateau-Mont-Royal,45.52924,-73.57589,150,2
Ville-Marie,45.52591330355099,-73.5481297024921,119,4
Dollard-des-Ormeaux,45.48104,-73.83585,220,2
Le Sud-Ouest,45.44826,-73.60437,30,2
Le Sud-Ouest,45.49083,-73.56034,89,5
Ville-Marie,45.48952,-73.58419,207,1
Le Sud-Ouest,45.481,-73.58625,110,1
Ville-Marie,45.50757,-73.56058,128,1
Ville-Marie,45.49829,-73.57742,95,1
Le Plateau-Mont-Royal,45.52472,-73.58293,74,6
Ville-Marie,45.49525,-73.58123,92,1
Ville-Marie,45.50184,-73.55585,178,1
Ville-Marie,45.53259,-73.55546,80,2
Le Plateau-Mont-Royal,45.51685,-73.5839,500,1
Ville-Marie,45.50377,-73.55462,228,1
Montréal-Nord,45.62773727371811,-73.62366694366926,448,2
Mercier-Hochelaga-Maisonneuve,45.57851,-73.5325,90,1
Ville-Marie,45.4951725,-73.5810955,564,1
Ville-Marie,45.5024,-73.55406,67,1
Ville-Marie,45.48789,-73.58034,233,1
Saint-Laurent,45.51122,-73.68184,229,7
Mercier-Hochelaga-Maisonneuve,45.54432,-73.54049,62,1
Côte-des-Neiges-Notre-Dame-de-Grâce,45.47046,-73.61298,35,2
Le Sud-Ouest,45.46244,-73.59771,130,2
Outremont,45.51949,-73.60764,79,1
Le Sud-Ouest,45.46093,-73.5913,111,6
Le Sud-Ouest,45.46229,-73.58301,59,1
Ville-Marie,45.49656,-73.57757,142,1
Westmount,45.48797,-73.58316,115,3
Anjou,45.609,-73.54757,76,2
Côte-des-Neiges-Notre-Dame-de-Grâce,45.495897,-73.63925400000001,107,2
Le Sud-Ouest,45.46119,-73.59006,100,6
Ville-Marie,45.49294,-73.57884,174,14
Ville-Marie,45.4957961258591,-73.5760548595758,188,3
Mercier-Hochelaga-Maisonneuve,45.5759075,-73.5442534,107,4
Ville-Marie,45.50152,-73.57808,183,1
Ville-Marie,45.5228,-73.55348,66,2
Ville-Marie,45.51674,-73.55611,119,2
Verdun,45.47037,-73.56994,87,1
Outremont,45.51844,-73.59819,250,1
Ville-Marie,45.49326,-73.5828,64,1
Rosemont-La Petite-Patrie,45.54803,-73.55533,40,2
Côte-des-Neiges-Notre-Dame-de-Grâce,45.47118,-73.60522,90,7
Ville-Marie,45.49209,-73.58106,88,5
Saint-Léonard,45.59786,-73.59779,87,1
Le Plateau-Mont-Royal,45.52001,-73.56781,340,2
Rivière-des-Prairies-Pointe-aux-Trembles,45.668158,-73.5514,100,1
Le Plateau-Mont-Royal,45.53763,-73.57799,73,1
Le Plateau-Mont-Royal,45.53621,-73.56661,64,1
Verdun,45.45096,-73.57067,40,5
Rosemont-La Petite-Patrie,45.54833,-73.55641,40,2
Ville-Marie,45.49472,-73.57722,155,2
Le Sud-Ouest,45.45753,-73.59402,79,2
Mercier-Hochelaga-Maisonneuve,45.56796,-73.52493,70,1
Lachine,45.43384409999999,-73.6797631,150,2
Rosemont-La Petite-Patrie,45.54829,-73.55638,40,2
Côte-Saint-Luc,45.46779,-73.66454,79,1
Rosemont-La Petite-Patrie,45.54694,-73.55696,40,2
Ville-Marie,45.50177,-73.55579,102,1
Ville-Marie,45.53325,-73.55241,82,2
Montréal-Nord,45.58418,-73.65159,129,2
Le Plateau-Mont-Royal,45.53707,-73.58335,55,1
Le Plateau-Mont-Royal,45.52652,-73.58459,62,4
Ville-Marie,45.4960415,-73.57051659999999,291,3
Ville-Marie,45.5214,-73.55934,84,2
Mercier-Hochelaga-Maisonneuve,45.55626,-73.53627,100,2
Ville-Marie,45.50111,-73.55869,280,2
Ville-Marie,45.52011,-73.55475,110,1
Côte-des-Neiges-Notre-Dame-de-Grâce,45.47539,-73.60736,121,2
Ville-Marie,45.49489,-73.57569,131,2
Saint-Laurent,45.51168,-73.67875,180,1
Rivière-des-Prairies-Pointe-aux-Trembles,45.6425,-73.49285,75,1
Ville-Marie,45.5016,-73.5635,215,2
Le Plateau-Mont-Royal,45.53064,-73.57139,65,1
Ville-Marie,45.49178,-73.58017,122,1
Saint-Laurent,45.51163,-73.67979,200,1
Ville-Marie,45.50052,-73.57761,236,1
Rivière-des-Prairies-Pointe-aux-Trembles,45.66109,-73.55867,104,1
Côte-des-Neiges-Notre-Dame-de-Grâce,45.49668,-73.60984,85,2
Côte-des-Neiges-Notre-Dame-de-Grâce,45.49266,-73.61325,91,1
Rosemont-La Petite-Patrie,45.54258,-73.60794,72,1
Ville-Marie,45.49435,-73.56776,300,2
Le Plateau-Mont-Royal,45.51978,-73.56833,148,2
Le Plateau-Mont-Royal,45.54044,-73.57862,85,1
Le Plateau-Mont-Royal,45.53806,-73.57982,103,14
Ville-Marie,45.50265,-73.5563,285,1
Ville-Marie,45.51413,-73.5584,97,1
Mercier-Hochelaga-Maisonneuve,45.55152,-73.55449,108,1
Le Plateau-Mont-Royal,45.53776,-73.58156,140,2
Côte-des-Neiges-Notre-Dame-de-Grâce,45.45602,-73.64173,385,4
Ville-Marie,45.49083,-73.57862,189,14
Ville-Marie,45.51116,-73.56255,150,1
Le Plateau-Mont-Royal,45.52149,-73.5983,131,1
Le Sud-Ouest,45.48861,-73.57509,293,3
Côte-des-Neiges-Notre-Dame-de-Grâce,45.487547205581606,-73.63452784717083,75,3
Ville-Marie,45.50453,-73.5545,197,1
Mercier-Hochelaga-Maisonneuve,45.55823,-73.54765,42,2
Le Plateau-Mont-Royal,45.51988,-73.56693,145,2
Ville-Marie,45.50463,-73.5543,236,1
Ville-Marie,45.52384,-73.55603,75,1
Mont-Royal,45.51969829999999,-73.6532982,135,1
Ville-Marie,45.49097,-73.58021,508,2
Dorval,45.44993,-73.76499,115,1
Le Plateau-Mont-Royal,45.52167,-73.57553,86,1
Ville-Marie,45.49668,-73.57558,140,2
Ville-Marie,45.51625,-73.56354,115,1
Ville-Marie,45.49509,-73.57753,300,2
Le Sud-Ouest,45.49294,-73.55818,159,2
Ville-Marie,45.50635,-73.56105,100,1
Ville-Marie,45.4960415,-73.57051659999999,200,2
Mercier-Hochelaga-Maisonneuve,45.60401000248154,-73.5117017050097,95,1
Côte-des-Neiges-Notre-Dame-de-Grâce,45.47864,-73.62578,75,1
Ville-Marie,45.50396,-73.56375,96,1
Ville-Marie,45.49916,-73.55946,69,1
Ville-Marie,45.52696976159243,-73.54745986849456,150,5
Le Plateau-Mont-Royal,45.52715,-73.57375,522,1
Le Plateau-Mont-Royal,45.53355,-73.57881,130,1
Verdun,45.47184,-73.53987,99,14
Le Plateau-Mont-Royal,45.52441,-73.60335,143,1
Ville-Marie,45.49317,-73.57268,277,1
Saint-Laurent,45.508029552759474,-73.69018766710968,159,1
Le Plateau-Mont-Royal,45.52079,-73.59321,49,2
Villeray-Saint-Michel-Parc-Extension,45.5447,-73.63487,130,7
Mercier-Hochelaga-Maisonneuve,45.5981,-73.53233,97,1
Ahuntsic-Cartierville,45.54949,-73.64296,38,2
Ville-Marie,45.49517,-73.58014,138,1
Ville-Marie,45.49720931181619,-73.58580824486025,95,1
Ville-Marie,45.49515,-73.57784,164,2
Le Plateau-Mont-Royal,45.52976,-73.59119,84,1
Le Sud-Ouest,45.449196,-73.6011111,195,3
Westmount,45.47844,-73.60527,111,2
Côte-des-Neiges-Notre-Dame-de-Grâce,45.49251977389659,-73.6362373264248,72,5
Le Plateau-Mont-Royal,45.5277,-73.5648,40,1
Ville-Marie,45.50905,-73.55315,65,1
Rivière-des-Prairies-Pointe-aux-Trembles,45.66192,-73.55364,100,1
Ville-Marie,45.49741,-73.57321,161,1
Ville-Marie,45.5281704,-73.5473691,81,1
Le Sud-Ouest,45.4773972,-73.5663932,118,1
Verdun,45.46222,-73.57097,441,2
Verdun,45.46182,-73.5461,43,1
Côte-des-Neiges-Notre-Dame-de-Grâce,45.49939,-73.62296,75,2
Le Plateau-Mont-Royal,45.52877,-73.58713,140,2
Ville-Marie,45.5307526,-73.55305249999999,59,1
Le Plateau-Mont-Royal,45.51559,-73.57258,182,1
Le Sud-Ouest,45.48188,-73.56012,190,2
Mercier-Hochelaga-Maisonneuve,45.54834,-73.53595,435,2
Rosemont-La Petite-Patrie,45.5547,-73.55972,105,1
Le Plateau-Mont-Royal,45.51521,-73.57593,134,2
Ville-Marie,45.49657,-73.5753,70,1
Ville-Marie,45.49682,-73.57741,81,1
Ville-Marie,45.52085779999999,-73.5566338,90,2
Mercier-Hochelaga-Maisonneuve,45.5821,-73.53869,149,13
Ville-Marie,45.53142,-73.55091,124,1
Ville-Marie,45.5031374,-73.5552076,299,4
Le Plateau-Mont-Royal,45.53547,-73.56643,48,1
Ville-Marie,45.50469,-73.55452,256,1
Ville-Marie,45.53643,-73.56077,301,1
Le Plateau-Mont-Royal,45.52345,-73.57868,192,2
Ville-Marie,45.51768,-73.55475,84,1
Le Sud-Ouest,45.46463,-73.58901,70,4
Rosemont-La Petite-Patrie,45.56854,-73.55443,185,7
Mercier-Hochelaga-Maisonneuve,45.54258,-73.55641,71,1
Westmount,45.48407,-73.60077,119,1
Verdun,45.4542,-73.575,82,1
Le Plateau-Mont-Royal,45.519255,-73.573032,109,1
Mont-Royal,45.51837523801384,-73.65220280530512,90,1
Ville-Marie,45.515112,-73.563788,115,1
Ville-Marie,45.50693,-73.56288,149,4
Rivière-des-Prairies-Pointe-aux-Trembles,45.66856,-73.55287,100,1
Verdun,45.47058,-73.5694,200,1
Côte-des-Neiges-Notre-Dame-de-Grâce,45.48200361307391,-73.62572172273877,39,7
Le Plateau-Mont-Royal,45.52258,-73.57805,137,1
Le Plateau-Mont-Royal,45.53571,-73.58283,200,6
Le Plateau-Mont-Royal,45.51845528409969,-73.56700909893519,100,1
Verdun,45.45682,-73.57394,102,1
Verdun,45.47054,-73.56938,80,1
Ville-Marie,45.4955,-73.58363,96,5
