id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
33708822,Hôtel à la maison - Les bras de Morphée,28249488,Hôtel À La Maison,,Villeray-Saint-Michel-Parc-Extension,45.54616,-73.62684,Entire home/apt,156,2,100,2022-11-27,2.25,10,337,23,299626
34150572,Stylish Apartment In the Heart of the City,43253632,Emilia,,Côte-des-Neiges-Notre-Dame-de-Grâce,45.46993,-73.60854,Entire home/apt,65,2,9,2020-09-06,0.22,2,15,0,
33709158,Hôtel à la maison - The good life,28249488,Hôtel À La Maison,,Villeray-Saint-Michel-Parc-Extension,45.54658,-73.62711,Entire home/apt,156,2,91,2022-11-30,2.05,10,349,37,299626
33709190,Chambre familiale avec lit de bébé et lit simple,22215540,Sandra,,Le Plateau-Mont-Royal,45.52082,-73.57902,Private room,36,1,96,2022-12-10,2.19,4,319,41,302949
34167233,Lovely 3BR ground floor w backyard by Mt-Royal,5369709,Noémie,,Outremont,45.51578,-73.59664,Entire home/apt,175,5,0,,,1,0,0,
33372936,Spacious 2 Floors Town-House with Parking - 2 BR,63437547,Pascale,,Ville-Marie,45.51653,-73.55682,Entire home/apt,93,2,14,2019-06-23,0.31,1,0,0,
33709492,Hôtel à la maison - The Villeray Nest,28249488,Hôtel À La Maison,,Villeray-Saint-Michel-Parc-Extension,45.54753,-73.62533,Entire home/apt,93,2,74,2022-11-30,1.66,10,359,24,299626
33375194,Beautiful Spacious 2BR in the Plateau,15055350,Amédée,,Le Plateau-Mont-Royal,45.52302,-73.57741,Entire home/apt,80,2,20,2019-06-28,0.44,1,0,0,
34174213,Charmant  appartement  avec terrasse et jardin.,39618460,Fabienne,,Rosemont-La Petite-Patrie,45.55764,-73.5702,Entire home/apt,70,32,2,2022-03-30,0.21,2,89,2,
33709815,"Big new bright room,4 mins to metro #2",253718528,Dominic,,Saint-Laurent,45.506169809173315,-73.67766708675983,Private room,39,32,120,2022-11-30,2.68,4,301,28,
33715026,Cosy MTL apartment for 2 in the heart of down town,254142144,Mo,,Ville-Marie,45.49178,-73.58085,Entire home/apt,90,3,22,2020-02-17,0.51,1,0,0,
33383287,BonjourMTL | Plateau Lux French Style,179423563,Bonjour,,Le Plateau-Mont-Royal,45.52123,-73.57748,Entire home/apt,395,2,87,2022-12-03,2.05,4,119,30,CITQ#300050
33719291,A cosy studio in plateau Montreal,188211789,Mahroo,,Le Plateau-Mont-Royal,45.53779,-73.57646,Entire home/apt,40,1,2,2019-09-11,0.05,1,44,0,
33391488,Victorian Secret :),47409366,Jean-Michel,,Ville-Marie,45.51627,-73.55825,Entire home/apt,506,4,40,2022-10-10,0.97,7,361,13,
34180733,Bright downtown MTL condo -,37904469,Sylvie,,Ville-Marie,45.51113,-73.56301,Entire home/apt,236,2,64,2022-11-21,1.48,1,0,29,
34183130,Elegant 1 bdr apt WiFi rent at least 31days.,248024587,Elitsa,,Lachine,45.44159,-73.67518,Entire home/apt,64,1,8,2019-09-27,0.19,1,0,0,
33719854,Feel at home,254188752,Tj,,Côte-Saint-Luc,45.46145,-73.66121,Entire home/apt,45,14,2,2019-06-20,0.05,1,0,0,
34192360,Charming Montreal 3 bedroom with private entrance.,246298238,Victoria,,Côte-des-Neiges-Notre-Dame-de-Grâce,45.46067,-73.65665,Entire home/apt,200,4,34,2022-12-08,0.78,1,153,30,
33393905,Grande chambre à Berri Uqam (rue Saint Denis),106398361,Loïc,,Ville-Marie,45.51663,-73.56466,Private room,35,2,2,2019-07-29,0.04,1,0,0,
33739460,Brand New ✧ Chic & Zen ✧ Modern Studio ★★★★★!,66340481,Daniel,,Rosemont-La Petite-Patrie,45.53602,-73.60375,Entire home/apt,43,90,7,2019-09-30,0.16,40,13,0,
33745495,Twin Bunk with shared bathroom,253248954,Auberge,,Le Plateau-Mont-Royal,45.51344,-73.56975,Private room,142,1,1,2022-05-22,0.14,9,331,1,
34193499,Studio furnished /Smart tv with netflix/Wifi,258158227,Jhon,,Mercier-Hochelaga-Maisonneuve,45.55227,-73.55252,Entire home/apt,42,1,9,2019-05-31,0.21,1,0,0,
33747273,Double Private Ensuite,253248954,Auberge,,Le Plateau-Mont-Royal,45.51507,-73.56992,Private room,165,1,4,2021-09-27,0.15,9,346,0,
33397357,Montreal 5 bedroom house & private backyard,251598682,Elodie,,Côte-des-Neiges-Notre-Dame-de-Grâce,45.45881,-73.6377,Entire home/apt,400,7,1,2019-07-31,0.02,4,228,0,
33398432,1 private room in basement - Montreal (NDG),251598682,Elodie,,Côte-des-Neiges-Notre-Dame-de-Grâce,45.45859,-73.63799,Private room,80,5,14,2022-09-08,0.32,4,228,5,
33747604,Double room with shared bathroom,253248954,Auberge,,Le Plateau-Mont-Royal,45.51349,-73.56969,Private room,151,1,20,2022-06-20,0.71,9,357,12,
33400116,Charming and cozy downtown 1 bedroom gem,192894459,Dj,,Le Plateau-Mont-Royal,45.50674,-73.57364,Entire home/apt,64,31,30,2022-09-28,0.66,2,89,5,
33747752,Twin Private Ensuite,253248954,Auberge,,Le Plateau-Mont-Royal,45.51525,-73.5698,Private room,165,1,2,2022-09-07,0.44,9,342,2,
33419830,Private room. Sunny and serene.,4462156,Florence Et France,,Le Sud-Ouest,45.45898,-73.5886,Private room,38,85,0,,,9,364,0,
33768618,"Montréal Authentic 2, Parc Olympic, Stade Saputo",116412785,Salim,,Mercier-Hochelaga-Maisonneuve,45.54751,-73.55249,Entire home/apt,134,2,58,2022-10-26,1.52,2,197,25,299593
33424337,Maison-Lumière à Ville-Émard,167390331,Charles-Albert,,Le Sud-Ouest,45.45663,-73.59672,Private room,58,1,10,2021-09-06,0.22,1,0,0,
34196688,"Paradis familial dans Rosemont, proche de tout!",3138255,Chloé & Bertrand,,Rosemont-La Petite-Patrie,45.54093,-73.59101,Entire home/apt,90,30,13,2022-06-01,0.30,1,125,1,
33774666,ILE SONIQ - OSHEAGA FESTIVAL PLACE - BBQ - SPA,226134599,Tibo,,Rosemont-La Petite-Patrie,45.55177,-73.5584,Entire home/apt,775,3,0,,,4,0,0,
34211381,Luxury Condo - Downtown Montreal (Griffintown),11027254,Canan,,Ville-Marie,45.49376,-73.56515,Entire home/apt,140,8,6,2022-10-27,0.15,1,67,5,
33453732,One Bedroom/Montreal Downtown #3P/MTR CONCORDIA,252031270,Daniel,,Ville-Marie,45.49503,-73.57766,Entire home/apt,49,1,25,2021-11-28,0.57,5,0,0,
33774731,Appt lumineux (Le Robin) - Plateau Mont Royal,156930047,Marvin,,Le Plateau-Mont-Royal,45.529072,-73.579018,Entire home/apt,168,2,89,2022-11-30,2.00,6,77,58,CITQ 301742
33775820,Olympic Stadium-Terrasse-Free parking-BBQ-MetroPI9,226134599,Tibo,,Rosemont-La Petite-Patrie,45.55344,-73.55944,Entire home/apt,475,2,1,2019-09-01,0.02,4,0,0,
34229835,"Petite ch avec balcon, métro Mont-Royal PLATEAU",5243538,Max,,Le Plateau-Mont-Royal,45.52156,-73.58175,Private room,25,30,5,2022-01-31,0.13,2,96,1,
33778536,"Montreal/Verdun :WOMEN Only, min 5 days, Huge Room",133300588,Diane,,Verdun,45.44904,-73.56986,Private room,45,5,14,2022-11-19,2.76,3,109,14,
34231508,Cozy & central 1 bdrm perfect for a long term stay,103897794,Simon,,Rosemont-La Petite-Patrie,45.54019,-73.61201,Entire home/apt,111,4,56,2022-12-05,1.34,1,129,28,
33456589,Appartement cozy sur beaubien,85965701,Sonia,,Rosemont-La Petite-Patrie,45.54077,-73.59749,Entire home/apt,90,2,21,2022-10-10,0.49,2,16,10,
33465552,"Friendly student share- full bed, desk, closet etc",17047853,Daniela,,Villeray-Saint-Michel-Parc-Extension,45.52803,-73.62895,Private room,18,28,1,2019-09-30,0.03,9,228,0,
33781581,"Bright, clean, 2 rooms  semi-basement apartment",42772654,Martine & Albert,,Côte-Saint-Luc,45.47169,-73.6653,Entire home/apt,102,3,40,2022-12-04,0.95,2,322,23,304007
34240137,2 min de marche du métro Mont-Royal!,5243538,Max,,Le Plateau-Mont-Royal,45.52305,-73.58118,Private room,35,28,18,2021-12-10,0.41,2,256,0,
33784539,Modern & Comfortable place in St-Henri,221211246,Amal Elena,,Le Sud-Ouest,45.46654,-73.59348,Entire home/apt,60,1,1,2019-05-20,0.02,1,0,0,
34246660,Minimalist & Charming 1 bdr in Little Burgundy,9215219,Noemie,,Le Sud-Ouest,45.48511,-73.56811,Entire home/apt,112,5,7,2021-12-26,0.16,2,0,1,
34248161,Appartement confortable sur l’île de Montréal,181789765,Millie-Ann,,Villeray-Saint-Michel-Parc-Extension,45.55171,-73.60663,Entire home/apt,50,4,2,2019-06-04,0.05,1,0,0,
33470637,CUTE AND COZY downtown Montreal ☀️,64750002,Chloé,,Ville-Marie,45.52947,-73.55198,Private room,54,4,50,2022-11-28,1.22,1,336,28,308736
33470905,Stylish apartment in downtown Montreal,51755243,Celine,,Ville-Marie,45.51165,-73.55987,Entire home/apt,63,1,160,2022-11-28,3.55,3,134,57,
33794819,Cozy apartment in the Mile-End,5391284,Lina,,Le Plateau-Mont-Royal,45.5273,-73.60417,Entire home/apt,99,2,29,2022-05-08,0.65,1,0,3,
33471445,Apartment downtown MTL with patio !,252188228,Amélie,,Ville-Marie,45.52998,-73.54748,Entire home/apt,60,30,4,2019-10-14,0.10,1,0,0,
33484066,Impeccable! Maison champêtre face au fleuve!,17204322,Josee,,LaSalle,45.4166,-73.62527,Entire home/apt,125,32,1,2021-05-31,0.05,3,222,0,
33800923,TBD,255188973,Andy,,Ville-Marie,45.50207,-73.56433,Entire home/apt,1999,30,0,,,1,179,0,
33491485,✔Cozy Stay By Olympic Stadium & Botanical Gardens,174115409,Miguel,,Mercier-Hochelaga-Maisonneuve,45.55095,-73.53907,Private room,91,2,44,2022-09-25,0.99,9,287,10,
34251146,"Private Room !!! Quiet and Clean
Close Downtown :)",183924316,Didier,,Ville-Marie,45.53006,-73.55197,Private room,30,2,26,2020-02-28,0.59,1,0,0,
34251448,Private Luxury suite in Heart of Outremont AC,241031971,Luxury,,Outremont,45.52077,-73.6105,Entire home/apt,95,30,16,2020-07-13,0.36,2,0,0,
33802584,Chambre à Verdun,1476487,Rachel,,Verdun,45.46443,-73.56629,Private room,26,20,2,2019-08-04,0.05,1,0,0,
34255417,"Comfort & Cozy, 2BR Close To Metro, Near Downtown",235109330,Minh,,Rosemont-La Petite-Patrie,45.53367,-73.59991,Entire home/apt,78,2,76,2022-11-27,1.74,3,323,31,
34259413,Newly renovated 3 bedrooms apartments in Montreal!,258672975,Aysha,,Verdun,45.46254,-73.57539,Entire home/apt,99,1,20,2020-03-08,0.46,1,0,0,
33803401,Charmant 4 1/2 sur le Plateau Mont-royal,62035040,Camille,,Le Plateau-Mont-Royal,45.53672,-73.5744,Entire home/apt,190,2,1,2019-06-09,0.02,1,0,0,
33518445,Come See Caesar’s palace,199790655,Steven,,Villeray-Saint-Michel-Parc-Extension,45.55882,-73.59865,Entire home/apt,849,1,26,2019-12-30,0.58,1,364,0,
33807824,Petite chambre à 1 minute du métro Mont-Royal,44869259,Carole,,Le Plateau-Mont-Royal,45.52681,-73.58304,Private room,35,1,5,2019-06-06,0.11,2,0,0,
34286159,Bright and Spacious Apartment in the Plateau!,72500847,Mary,,Le Plateau-Mont-Royal,45.53032,-73.56481,Private room,40,1,7,2019-05-28,0.16,1,0,0,
34287620,"Cool Downtown MTL apt,  EVERYTHING near 4 max Fun!",59585857,Jake,,Ville-Marie,45.5139,-73.5621,Entire home/apt,70,1,52,2019-12-30,1.18,1,0,0,
33808871,Un appartement propre et comfortable,224336655,Amin,,Ville-Marie,45.50206,-73.58038,Entire home/apt,160,1,2,2019-06-24,0.04,1,0,0,
33528363,Mountain View Apartment 419,39844170,Kim,,Côte-des-Neiges-Notre-Dame-de-Grâce,45.49443,-73.61025,Entire home/apt,79,1,172,2022-12-02,3.83,25,335,67,
33529506,Renovated 3-bedroom lower Duplex with private yard,252651130,David,,Lachine,45.43969,-73.66588,Entire home/apt,77,31,3,2019-09-30,0.07,1,140,0,
33809090,"Elegant, Modern Condo w/ DT Views,  Pool & Fitness",255264656,Ricardo Jesus,,Ville-Marie,45.50076,-73.56672,Entire home/apt,396,1,20,2022-08-08,0.45,1,125,1,
33530959,Small cosy studio near Angrignon metro station,1646154,Dimitri,,Le Sud-Ouest,45.4525,-73.59956,Entire home/apt,37,40,11,2022-09-17,0.28,6,100,4,
34287892,Weekend montréalais au coeur du Plateau!,2061333,Camille,,Le Plateau-Mont-Royal,45.5358,-73.57415,Entire home/apt,65,2,6,2019-07-14,0.14,1,0,0,
34313837,5 1/2 Avec Jardin/5 1/2 with yard,163388317,Mbarek,,LaSalle,45.43364,-73.6319,Entire home/apt,38,25,0,,,1,0,0,
33837795,4️⃣ Studio apartment in Downtown MTL 4️⃣,164923431,Mandy,,Le Plateau-Mont-Royal,45.50817,-73.5735,Entire home/apt,90,5,48,2022-11-26,1.11,7,12,14,
34314443,Château du Parc,259053259,Mike,,Le Plateau-Mont-Royal,45.52161,-73.60134,Entire home/apt,215,1,43,2022-10-23,1.02,1,355,32,
34330009,Le Rameau-1 (Haven of peace).,137921345,Nacima & Kamal,,Saint-Léonard,45.59503,-73.58354,Entire home/apt,81,2,20,2022-11-12,0.48,7,115,12,298973
33531198,"★Sweet Stay★ by Olympic Stadium, Botanical Garden",174115409,Miguel,,Mercier-Hochelaga-Maisonneuve,45.55267,-73.53924,Private room,93,2,83,2022-10-30,1.87,9,350,14,300817
33837806,6️⃣Hutchison Victoria style building 6️⃣,164923431,Mandy,,Le Plateau-Mont-Royal,45.50857,-73.57197,Entire home/apt,90,5,59,2022-11-21,1.52,7,14,26,
33532886,Entire Semi-basement with bright bedrooms,232286931,Deng,,Mont-Royal,45.52489,-73.64345,Entire home/apt,104,30,27,2019-10-27,0.60,4,0,0,
33844820,Bel appartement au coeur du Plateau Mont-Royal.,27966361,Léa,,Le Plateau-Mont-Royal,45.539,-73.5753,Entire home/apt,70,5,0,,,1,0,0,
34468854,Plateau Lumineux 3 chambres fermées,5835286,Marie-Pascale,,Le Plateau-Mont-Royal,45.53302,-73.58101,Entire home/apt,280,2,5,2022-10-23,0.91,1,0,5,
33848138,Private Apartment in Quiet Neighborhood,255503581,Malik,,Saint-Laurent,45.52287,-73.70042,Entire home/apt,46,32,17,2022-01-22,0.44,2,42,1,
34476435,Chambre dans une colocation dans le quartier latin,82727559,Paul,,Ville-Marie,45.51637,-73.56336,Private room,30,5,1,2019-05-28,0.02,1,0,0,
34340010,4 1/2 à 10 min du centre-ville,259256035,Ann,,Le Sud-Ouest,45.48015,-73.56504,Entire home/apt,50,2,5,2020-03-01,0.12,1,113,0,
33851101,Studio avec terrasse,255599614,Jackie,,Ville-Marie,45.49628,-73.59477,Private room,60,90,3,2019-06-07,0.07,1,365,0,
34478134,Mcgill area 3BDR large apt/ parking on premises,260255438,Mariam & Ayad,,Le Plateau-Mont-Royal,45.50967,-73.57504,Entire home/apt,448,2,22,2019-09-29,0.51,1,0,0,
33854155,la ville dans les arbres,255624365,Denise,,Le Plateau-Mont-Royal,45.53213,-73.58628,Entire home/apt,150,3,6,2019-07-14,0.14,1,0,0,
34479791,Séjour détente au cœur du quartier Olympique,65627825,Amy,,Rosemont-La Petite-Patrie,45.56708,-73.55458,Private room,55,2,1,2019-05-26,0.02,1,0,0,
34347441,One Bedroom/Montreal Downtown #16P/GUY-CONCORDIA,252031270,Daniel,,Ville-Marie,45.49327,-73.58134,Entire home/apt,49,1,7,2021-12-06,0.16,5,0,0,
33855427,BONHEUR,255606458,Mono,,Ville-Marie,45.53201,-73.56197,Entire home/apt,91,1,10,2019-12-30,0.23,1,0,0,
34498440,Downtown MTL ancestral house on 2 floors + PARKING,260380296,Antonie,,Ville-Marie,45.49566,-73.58126,Entire home/apt,178,2,155,2022-11-27,3.58,1,264,48,
33858566,Home away from Home-1 bdrm NDG private guest suite,42275548,Heidi,,Côte-des-Neiges-Notre-Dame-de-Grâce,45.46187,-73.65317,Entire home/apt,60,32,131,2021-02-17,2.94,1,0,0,
34503562,Strawberry Stays! Secret to sweet dreams!,128430021,Philippe,,Mercier-Hochelaga-Maisonneuve,45.54183,-73.54198,Entire home/apt,87,1,244,2022-12-04,5.63,14,250,88,
34353989,Appartement sur le plateau,30481356,Oli,,Le Plateau-Mont-Royal,45.53571,-73.57463,Entire home/apt,50,1,18,2019-10-13,0.41,1,0,0,
33874731,petite Italie a montreal,255796341,Gabriel,,Rosemont-La Petite-Patrie,45.5316,-73.60929,Private room,180,2,1,2019-04-21,0.02,1,365,0,
34364253,SPACIOUS  PENTHOUSE heart of Montreal near Village,7350336,Jean Jacques,,Ville-Marie,45.52688,-73.54937,Entire home/apt,350,31,3,2019-08-24,0.07,1,362,0,
34508080,Footsteps from Rosemont  🚇 w/ private parking,24817352,Jonas B,,Rosemont-La Petite-Patrie,45.53407,-73.59836,Entire home/apt,68,2,24,2020-02-22,0.59,1,0,0,
34508838,In the heart of Montreal very nice location 207,114336380,Fred,,Le Plateau-Mont-Royal,45.52374,-73.58539,Entire home/apt,47,32,27,2022-10-02,0.65,29,2,10,
34511647,Magnifique appartement en plein coeur du plateau,134379012,Fatima,,Le Plateau-Mont-Royal,45.5243,-73.5865,Entire home/apt,55,1,3,2019-08-12,0.07,1,0,0,
33899375,DT Private Room located across Metro / Bell Center,43112107,Alex,,Ville-Marie,45.49465,-73.57179,Private room,111,3,0,,,1,0,0,
34365753,Charming home in the heart of the McGill Ghetto,177201976,Anastasia,,Le Plateau-Mont-Royal,45.50858,-73.57677,Private room,50,29,0,,,1,83,0,
33899413,Open concept 2 bedroom_2 floor loft - Old Montreal,254362479,Tanya & Chrissy,,Ville-Marie,45.51235,-73.55622,Entire home/apt,130,2,13,2019-10-13,0.30,1,3,0,
34368829,Chambre connectée en plein cœur de Montréal,259471925,Hugo,,Rosemont-La Petite-Patrie,45.53207,-73.60243,Private room,108,2,11,2022-12-01,2.23,1,66,11,
34512642,Stylish apartment in Verdun ~ Steps from metro,6521579,Victoria,,Verdun,45.46373,-73.56674,Entire home/apt,300,2,4,2022-10-10,0.88,1,11,4,
34526220,Big orange room in classic Mtl Apartment,40880361,Aletha,,Le Plateau-Mont-Royal,45.51938,-73.58565,Private room,24,2,7,2019-06-14,0.16,1,0,0,
33905049,"Cosy apartment, great location, private parking",28027655,Brunilda,,Mercier-Hochelaga-Maisonneuve,45.57973,-73.55751,Entire home/apt,80,32,54,2022-11-04,1.32,1,118,8,
34369389,"Wonderful Location, Cozy, Simple & Private!",192314811,Isadora,,Le Sud-Ouest,45.47937,-73.57618,Entire home/apt,75,31,40,2022-10-24,0.93,1,179,2,
33905154,Gorgeous DOWNTOWN Apt very close to McGill,253109756,Josh,,Le Plateau-Mont-Royal,45.50817,-73.57602,Entire home/apt,143,5,59,2020-03-16,1.32,2,0,0,
34532576,"In the heart of Little Italy, 5 min from the metro",3221462,Stéfanie,,Rosemont-La Petite-Patrie,45.53458,-73.60802,Entire home/apt,129,2,5,2019-07-19,0.12,1,0,0,
33905551,Bright room in a colourful space,255986051,Sonia,,Le Plateau-Mont-Royal,45.53002,-73.58985,Private room,35,2,13,2020-02-15,0.30,1,0,0,
33910349,STUDIO APARTMENT IN CENTRAL MONTREAL,24664167,Al & Maria,,Ville-Marie,45.49346,-73.58236,Entire home/apt,92,2,208,2022-11-29,4.72,1,134,73,
34536702,"Plateau Mont Royal,Grande Chambre privé sur Duluth",258839319,Simon,,Le Plateau-Mont-Royal,45.51867,-73.57698,Private room,55,7,72,2022-11-24,1.65,5,46,32,307357
34373707,X-STUDIO/Scent of City/Montreal DT/Guy-Concordia,133033132,Alfie,,Ville-Marie,45.49697,-73.58057,Entire home/apt,100,1,21,2021-05-22,0.48,9,0,0,
34383556,Charmant apt. à 2 pas du Marché Jean-Talon,1924675,Mara,,Rosemont-La Petite-Patrie,45.53123,-73.6188,Entire home/apt,50,26,3,2019-06-17,0.07,1,0,0,
33911265,Swish King Condo w/ Dtown & Mont-Royal Views +++,255491725,Daniel,,Ville-Marie,45.49838,-73.56935,Entire home/apt,325,2,22,2022-10-09,0.50,1,86,4,
33930322,Beautiful appartement in downtown,248753159,Louay,,Le Plateau-Mont-Royal,45.51259,-73.57125,Entire home/apt,120,1,3,2019-05-06,0.07,3,0,0,
34391181,Chambre privée : 2 lits simples,184009487,Joe,,Mercier-Hochelaga-Maisonneuve,45.55953,-73.54597,Private room,51,2,23,2020-03-06,0.52,1,351,0,
34537175,Warm duplex Plateau & Quartier des spectacles,39534460,Mathilde,,Le Plateau-Mont-Royal,45.51325,-73.57497,Entire home/apt,75,7,2,2019-08-06,0.05,1,0,0,
33938829,Séjour parfait dans cosy condo,21887553,Vialle,,Saint-Léonard,45.58432,-73.58563,Entire home/apt,43,1,0,,,1,0,0,
34539756,"Appartement coquet, quartier idéal!",17325113,Elia,,Rosemont-La Petite-Patrie,45.54137,-73.60159,Entire home/apt,60,2,2,2019-06-10,0.05,1,0,0,
33962118,Charmant appartement au coeur de La petite patrie,20452115,Célia,,Rosemont-La Petite-Patrie,45.53747,-73.60874,Entire home/apt,70,2,5,2020-02-16,0.12,1,0,0,
34391477,Cozy Plateau/Mile-End home that has it all,27115742,Jean-Thomas,,Le Plateau-Mont-Royal,45.51901,-73.58834,Entire home/apt,280,2,2,2019-07-28,0.05,1,0,0,
33964033,Perfectly Located Apartment - Plateau/Downtown,256461505,Meryl,,Le Plateau-Mont-Royal,45.51395,-73.57208,Entire home/apt,69,1,25,2019-09-01,0.57,1,0,0,
34391588,Chambrette colorée chez Véro.,28369495,Véro,,Villeray-Saint-Michel-Parc-Extension,45.54047,-73.62457,Private room,29,1,23,2022-04-17,0.53,2,0,8,
34396636,"Plateau Mont Royal, Moyenne Chambre ensoleillée",258839319,Simon,,Le Plateau-Mont-Royal,45.51892,-73.57688,Private room,65,7,59,2022-11-07,1.35,5,75,31,307357
34543704,Chambre sur Plateau Mont-Royal / Parc La Fontaine.,259973555,Roberte,,Le Plateau-Mont-Royal,45.529373,-73.565323,Private room,20,32,35,2022-10-28,0.80,2,64,5,
33967188,Chambre charmante - Emplacement idéal,7015186,Anne-Charlotte,,Le Plateau-Mont-Royal,45.52673,-73.5916,Private room,50,1,15,2019-09-14,0.34,2,0,0,
34892739,Joli 3 1/2 au cœur de Notre-Dame de Grâce,196243589,Véronique,,Côte-des-Neiges-Notre-Dame-de-Grâce,45.47225,-73.6255,Entire home/apt,70,4,5,2020-01-04,0.12,1,0,0,
34546335,Stylish - Top Location - Free parking - Sleeps 13,8414446,Artie,,Le Plateau-Mont-Royal,45.51472,-73.57236,Entire home/apt,407,1,96,2022-10-26,2.20,17,26,25,
34546753,I garantie you I quiet and pleasant stay,248753159,Louay,,Le Plateau-Mont-Royal,45.5129,-73.57117,Entire home/apt,90,1,0,,,3,0,0,
34546823,Treasure Trove! 2br all-floor suite in The Village,88998987,Matt,,Ville-Marie,45.5164,-73.55967,Entire home/apt,75,31,44,2022-03-04,1.01,3,236,2,
34397310,"Big room on the charming duluth st , Plateau",258839319,Simon,,Le Plateau-Mont-Royal,45.52055,-73.57607,Private room,44,7,62,2022-11-13,1.42,5,47,32,307357
34894719,BEAUTIFUL MODERN APT IN OLD PORT MTL,263013677,Chrystel,,Ville-Marie,45.49852,-73.55895,Entire home/apt,125,1,23,2019-12-01,0.53,1,0,0,
34397385,"Plateau Mont Royal,Petite Chambre lumineuse,Duluth",258839319,Simon,,Le Plateau-Mont-Royal,45.51984,-73.57662,Private room,55,7,65,2022-11-26,1.49,5,58,34,307357
34400623,Beautiful Room in Downtown Montreal,125631080,Roland,,Ville-Marie,45.50256,-73.57406,Private room,25,30,38,2020-09-21,0.87,3,0,0,
34548118,Spacious 2 bedroom in the heart of downtown,260717443,Mujit,,Ville-Marie,45.5018,-73.5768,Entire home/apt,140,1,10,2019-08-17,0.23,1,0,0,
