name,neighbourhood,latitude,longitude,price,minimum_nights,PricePerNight,Price_CAD
3min->Sta/NoMeal/Twin Room/SharedBath,Taito Ku,35.71614,139.76762,17338,1,17338.0,172.33972
SKYTREE AREA! 2MIN TO CLOSEST STN! 8PPL! 2DK! 42㎡!,Sumida Ku,35.72543,139.81852,35571,1,35571.0,353.57574
3min->Sta/NoMeal/Small Double/Private Bathroom,Taito Ku,35.71827,139.76969,14442,1,14442.0,143.55347999999998
3min->Sta/NoMeal/King Private bathroom,Taito Ku,35.71657,139.76955,21330,1,21330.0,212.0202
BLUE EMPIRE HOTEL @ DOUBLE ROOM  -  B,Shinjuku Ku,35.7014,139.69785,16214,1,16214.0,161.16716
Telework OK＊Non-face-to-face Check in[602],Minato Ku,35.65926,139.75712,39471,1,39471.0,392.34173999999996
BLUE EMPIRE HOTEL @ DOUBLE ROOM  -  C,Shinjuku Ku,35.70137,139.69904,12000,1,12000.0,119.27999999999999
BLUE EMPIRE HOTEL @ TWIN ROOM  -  B,Shinjuku Ku,35.70073,139.6976,16214,1,16214.0,161.16716
3min->Nezu Sta/NoMeal/Double/Private Bath,Taito Ku,35.71622,139.76923,15107,1,15107.0,150.16358
3min->Nezu Sta/NoMeal/Deluxe King Room,Taito Ku,35.71635,139.76902,31114,1,31114.0,309.27315999999996
BLUE EMPIRE HOTEL @ TWIN ROOM  -  C,Shinjuku Ku,35.69923,139.69804,16214,1,16214.0,161.16716
3min->Nezu Sta/NoMeal/1 bed in 6ppl Dorm,Taito Ku,35.71834,139.76897,5914,1,5914.0,58.78516
3 mins to Shinjuku Sta! Cozy Apt  Free Wifi. #203,Shinjuku Ku,35.70142,139.69564,12500,3,4166.666666666667,41.416666666666664
8min->JR Ikebukuro Sta/Double/SmokeOK/Breakfast,Toshima Ku,35.7318,139.71911,17049,1,17049.0,169.46705999999998
8min->JR Ikebukuro Sta/Double/SmokeOK/NoMeal,Toshima Ku,35.73313,139.71737,14929,1,14929.0,148.39425999999997
BLUE EMPIRE HOTEL @ FAMILY ROOM - B,Shinjuku Ku,35.69991,139.69754,27000,1,27000.0,268.38
8min->JR Ikebukuro Sta/Double/NoSmoke/Breakfast,Toshima Ku,35.73171,139.71949,17049,1,17049.0,169.46705999999998
8min->JR Ikebukuro Sta/Double/NoSmoke/NoMeal,Toshima Ku,35.73142,139.71763,14929,1,14929.0,148.39425999999997
"10 min to Airport, Best for Trip/Business/Transit",Ota Ku,35.54635,139.74664,3400,1,3400.0,33.796
Near Sky Tree and direct to Haneda / up to 11 ppl,Sumida Ku,35.72242,139.82764,35000,1,35000.0,347.9
8min->JRIkebukuro Sta/SuperiorDouble/SmokeOK/Break,Toshima Ku,35.73326,139.71909,17706,1,17706.0,175.99764
8min->JRIkebukuro Sta/SuperiorDouble/SmokeOK/NoMea,Toshima Ku,35.73213,139.71757,15586,1,15586.0,154.92484
8min->JRIkebukuro Sta/SuperiorDouble/NoSmoke/Break,Toshima Ku,35.73152,139.71923,17706,1,17706.0,175.99764
8min->JRIkebukuro Sta/SuperiorDouble/NoSmoke/NoMea,Toshima Ku,35.73267,139.71727,15586,1,15586.0,154.92484
nestay villa tokyo Shinjuku,Shinjuku Ku,35.69134,139.68489,75229,1,75229.0,747.77626
8min->JR Ikebukuro Sta/Hollywood Twin/Breakfast,Toshima Ku,35.73169,139.71943,18249,1,18249.0,181.39505999999997
8min->JR Ikebukuro Sta/Hollywood Twin/NoMeal,Toshima Ku,35.73364,139.71937,16129,1,16129.0,160.32226
8min->Ikebukuro Sta/Small Double/NoSmoke/NoMeal,Toshima Ku,35.73163,139.71818,15657,1,15657.0,155.63057999999998
1min->Yotsuya 3chome Sta/NoMeal/SemiDouble/SmokeOK,Shinjuku Ku,35.68717,139.71953,18414,1,18414.0,183.03516
1min->Yotsuya 3chome Sta/NoMeal/SemiDouble/NoSmoke,Shinjuku Ku,35.68905,139.71943,18414,1,18414.0,183.03516
1min->Station/Breakfast/SemiDouble/NoSmoke,Shinjuku Ku,35.68771,139.71952,22114,1,22114.0,219.81315999999998
1min->Station/Breakfast/SemiDouble/SmokeOK,Shinjuku Ku,35.68906,139.71951,22114,1,22114.0,219.81315999999998
1min->Station/NoMeal/Triple Room/NoSmoke,Shinjuku Ku,35.68911,139.71908,35586,1,35586.0,353.72484
1min->Station/Breakfast/Triple Room/NoSmoke,Shinjuku Ku,35.68716,139.71874,41137,1,41137.0,408.90178
1min->Station/NoMeal/Double/NoSmoke,Shinjuku Ku,35.68712,139.71753,23943,1,23943.0,237.99342
1min->Station/NoMeal/Double/SmokeOK,Shinjuku Ku,35.68755,139.71944,23943,1,23943.0,237.99342
1min->Station/Breakfast/Double/SmokeOK,Shinjuku Ku,35.68844,139.71952,27643,1,27643.0,274.77142
1min->Station/Breakfast/Double/NoSmoke,Shinjuku Ku,35.68905,139.71814,27643,1,27643.0,274.77142
1min->Station/NoMeal/Twin Room/SmokeOK,Shinjuku Ku,35.68752,139.71943,31900,1,31900.0,317.08599999999996
1min->Station/NoMeal/Twin Room/NoSmoke,Shinjuku Ku,35.68907,139.71937,31900,1,31900.0,317.08599999999996
1min->Station/Breakfast/Twin Room/NoSmoke,Shinjuku Ku,35.68909,139.71773,37452,1,37452.0,372.27288
1min->Station/Breakfast/Twin Room/SmokeOK,Shinjuku Ku,35.68685,139.7187,37452,1,37452.0,372.27288
1min->Station/Breakfast/Double Room,Shinjuku Ku,35.68905,139.71727,31343,1,31343.0,311.54942
1min->Station/No Breakfast/Double Room,Shinjuku Ku,35.68886,139.7191,27643,1,27643.0,274.77142
1min->Station/NoMeal/DeluxeDouble/NoSmoke,Shinjuku Ku,35.68693,139.71884,27643,1,27643.0,274.77142
1min->Station/NoMeal/DeluxeDouble/SmokeOK,Shinjuku Ku,35.68713,139.71938,27643,1,27643.0,274.77142
1min->Station/Breakfast/DeluxeDouble/SmokeOK,Shinjuku Ku,35.68849,139.71758,31343,1,31343.0,311.54942
1min->Station/Breakfast/DeluxeDouble/NoSmoke,Shinjuku Ku,35.68737,139.71958,31343,1,31343.0,311.54942
1min->Station/NoMeal/LargeDouble/NoSmoke,Shinjuku Ku,35.6869,139.71737,31900,1,31900.0,317.08599999999996
1min->Station/Breakfast/Large Double,Shinjuku Ku,35.68869,139.71953,37452,1,37452.0,372.27288
Skytree Easy Access! Tokyo Apt. Bell Flat Inn #1,Sumida Ku,35.73018,139.82436,9643,2,4821.5,47.925709999999995
1min->Station/Breakfast/Economy Double,Shinjuku Ku,35.6889,139.71776,33457,1,33457.0,332.56257999999997
0min->Asakusa Station/Double/NoSmoke/Breakfast,Taito Ku,35.70811,139.79698,18386,1,18386.0,182.75683999999998
3min->JR Ueno Sta/Small Double/Breakfast,Taito Ku,35.70969,139.77771,17757,1,17757.0,176.50457999999998
Traditional beautiful house/140㎡,Sumida Ku,35.70266,139.81051,57857,2,28928.5,287.54929
3min->JR Ueno Sta/Economy Double/Breakfast,Taito Ku,35.71071,139.77604,18471,1,18471.0,183.60173999999998
0min->Asakusa Station/Double/NoSmoke/NoMeal,Taito Ku,35.7096,139.79671,16986,1,16986.0,168.84084
3min->JR Ueno Sta/Deluxe Double/Breakfast,Taito Ku,35.70895,139.77573,20757,1,20757.0,206.32457999999997
0min->Asakusa Station/Twin/NoSmoke/Breakfast,Taito Ku,35.70892,139.79684,19157,1,19157.0,190.42057999999997
3min->JR Ueno Sta/DeluxeDouble+CastleView/Breakfas,Taito Ku,35.71131,139.77705,21471,1,21471.0,213.42173999999997
3min->JR Ueno Sta/Twin+extra bed/Breakfast,Taito Ku,35.71069,139.77597,30414,1,30414.0,302.31516
3min->JR Ueno Sta/Double+barrier-free/Breakfast,Taito Ku,35.70903,139.77642,17757,1,17757.0,176.50457999999998
0min->Asakusa Station/Twin/NoSmoke/NoMeal,Taito Ku,35.70967,139.79647,17757,1,17757.0,176.50457999999998
0min->Asakusa Station/Twin+View/NoSmoke/Breakfast,Taito Ku,35.70957,139.79631,20729,1,20729.0,206.04626
3min->JR Ueno Sta/Economy Twin/Breakfast,Taito Ku,35.70902,139.77585,27171,1,27171.0,270.07973999999996
0min->Asakusa Station/Twin+View/NoSmoke/NoMeal,Taito Ku,35.70826,139.79492,19329,1,19329.0,192.13026
【B6】Central Shinjuku Tokyo Studio Fast Wi-fi,Shinjuku Ku,35.69226,139.70911,17849,1,17849.0,177.41905999999997
Japanese-Style Twin/NoSmoke/Breakfast,Taito Ku,35.70914,139.79509,17114,1,17114.0,170.11316
Max 4 guests/ 5 mins subway to Shinjuku sta.,Shibuya Ku,35.68145,139.67583,19286,1,19286.0,191.70283999999998
Japanese-Style Twin/NoSmoke/NoMeal,Taito Ku,35.70898,139.79717,15714,1,15714.0,156.19716
3min->Nezu station/Breakfa/Small Double/SharedBath,Taito Ku,35.7162,139.76926,14146,1,14146.0,140.61123999999998
3min->Sta/Breakfa/SuperiorKing /PrivateBath,Taito Ku,35.71638,139.76769,27022,1,27022.0,268.59868
Japanese-Style Room/NoSmoke/Breakfast,Taito Ku,35.7095,139.79687,19157,1,19157.0,190.42057999999997
3min->Sta/Breakfast/Twin Room/SharedBath,Taito Ku,35.7184,139.76757,19038,1,19038.0,189.23772
3min->Sta/Breakfast/Small Double/Private Bathroom,Taito Ku,35.71843,139.76774,16142,1,16142.0,160.45147999999998
0min->Asakusa Station/Japanese-Style Room/NoSmoke/,Taito Ku,35.70944,139.79644,17757,1,17757.0,176.50457999999998
3min->Nezu Sta/Breakfast/Deluxe King Room,Taito Ku,35.71815,139.76906,32814,1,32814.0,326.17116
Max 2 guests/ 5 mins subway to Shinjuku sta.,Shibuya Ku,35.6796,139.67672,19286,1,19286.0,191.70283999999998
3min->Nezu Sta/Breakfast/Double/Private Bath,Taito Ku,35.71614,139.76789,16807,1,16807.0,167.06158
3min->Nezu Sta/Breakfast/1 bed in 6ppl Dorm,Taito Ku,35.71757,139.76758,6764,1,6764.0,67.23415999999999
tokyo-ikebukuro-guesthouse— 原宿、渋谷、新宿直通,Toshima Ku,35.73251,139.70029,17214,2,8607.0,85.55358
3min->JR Ueno Sta/Standard Double/Breakfast,Taito Ku,35.71122,139.77633,19871,1,19871.0,197.51773999999997
3min->JR Ueno Sta/Standard Twin/Breakfast,Taito Ku,35.71056,139.77785,31171,1,31171.0,309.83973999999995
Newly opened hotel-style t suite  Subway 3 minutes,Shinjuku Ku,35.69963,139.70582,13345,1,13345.0,132.64929999999998
NEAR SHINJUKU  - up to 4 People can sleep !  ANS,Nakano Ku,35.68717,139.67107,9000,2,4500.0,44.73
2min->Asakusa Sta/1 women cabin/WIFI Free,Taito Ku,35.71089,139.79004,4560,1,4560.0,45.3264
☆Newly Built☆Tune Inn/Hotel Regalo 24㎡/Odaiba1,Minato Ku,35.64472,139.75539,17749,1,17749.0,176.42505999999997
2min->Asakusa Sta/1 Mixed cabin/WIFI Free,Taito Ku,35.7112,139.79033,4560,1,4560.0,45.3264
2min->Asakusa Sta/1 men cabin/WIFI Free,Taito Ku,35.71084,139.79195,4560,1,4560.0,45.3264
2 mins SHINJUKU/ Modern 3 Bedrooms/10 people#1AA15,Shinjuku Ku,35.69896,139.70299,50710,2,25355.0,252.0287
Fully equipped ＊Free Wi-Fi＊Daimon sta. 4mins[702],Minato Ku,35.65983,139.75562,36000,1,36000.0,357.84
Shunjuku Double Bed Room/Perfect Access Okubo2min,Shinjuku Ku,35.70196,139.69674,12000,1,12000.0,119.27999999999999
Ueno上野/Akihabara秋葉原/Asakusa 浅草3min walk to station,Taito Ku,35.70671,139.77054,25929,2,12964.5,128.86713
"Central Shinjuku, nearest subway is 3 min' walk",Shinjuku Ku,35.69674,139.7059,35229,2,17614.5,175.08812999999998
Ikebukuro 7min walk/ Ikebukuro  center/loft,Toshima Ku,35.73568,139.70667,29229,2,14614.5,145.26812999999999
tefu yoyogi uehara 101・Good Design Award,Shibuya Ku,35.67122,139.68282,30000,1,30000.0,298.2
𝑁𝐸𝑊 𝑂𝑃𝐸𝑁4 ❁𝑎𝑠𝑎𝑘𝑢𝑠𝑎 ⁂𝑠𝑘𝑦𝑡𝑟𝑒𝑒 𝑎𝑟𝑒𝑎,Sumida Ku,35.71739,139.80715,15100,1,15100.0,150.094
𝑁𝐸𝑊  𝑂𝑃𝐸𝑁 3𑁍𝑠𝑘𝑦𝑡𝑟𝑒𝑒⁂𝑎𝑠𝑎𝑘𝑢𝑠𝑎 𝑎𝑟𝑒𝑎,Sumida Ku,35.71692,139.80812,10000,1,10000.0,99.39999999999999
Hostel just 5 min from Sta./Private with balcony,Taito Ku,35.71502,139.79451,41900,1,41900.0,416.486
𝑁𝐸𝑊 𝑂𝑃𝐸𝑁 8𖣔𝑠𝑘𝑦𝑡𝑟𝑒𝑒❁𝑎𝑠𝑎𝑘𝑢𝑠𝑎 𝑎𝑟𝑒𝑎,Sumida Ku,35.71735,139.80708,25000,1,25000.0,248.49999999999997
3Fまるごと50㎡+ﾛﾌﾄ25㎡貸切 最大9名話題の蔵前駅徒歩3分！浅草、雷門徒歩8分！,Taito Ku,35.70528,139.78874,44943,1,44943.0,446.73341999999997
"#102 New open! Shinjuku 4 mins, Cozy apt 1BR!",Nakano Ku,35.69115,139.67989,17420,2,8710.0,86.5774
"#101 New open! Shinjuku 4 mins, Cozy apt 1BR!",Nakano Ku,35.69079,139.67973,19423,2,9711.5,96.53231
9min to Sta! 3min from Ikebukuro! Relaxing apt#101,Shinjuku Ku,35.72251,139.69043,10214,2,5107.0,50.76358
Roppongi Station 3min | Max 6 | 2LDK | Jardin 2F,Minato Ku,35.66271,139.73537,28000,1,28000.0,278.32
Asahi group 東京新宿亭 Hotel 家庭三人房,Shinjuku Ku,35.68753,139.68628,12000,1,12000.0,119.27999999999999
AB8・[IKEBUKURO]・Cozy Otsuka Home with Netflix,Toshima Ku,35.73401,139.72845,28600,1,28600.0,284.284
Newly opened hotel-style t suite  Subway 3 minutes,Shinjuku Ku,35.70137,139.70588,12010,1,12010.0,119.37939999999999
★Near Asakusa&Ueno&Skytree 6ppl/1F,Taito Ku,35.72128,139.79835,20371,3,6790.333333333333,67.49591333333332
007-3 Daikanyama/ 10mins to Shibuya(渋谷) by walk!!,Shibuya Ku,35.65191,139.70593,80069,2,40034.5,397.94293
5min->Hamacho Sta/Double/WIFI/No Breakfast,Chuo Ku,35.68428,139.79024,21214,1,21214.0,210.86715999999998
5min->Hamacho Sta/Universal Room/WIFI/No Breakfast,Chuo Ku,35.68421,139.79027,41400,1,41400.0,411.51599999999996
Walking to Skytree! Convenient location! Max4,Sumida Ku,35.71523,139.82,16857,1,16857.0,167.55857999999998
Walking to Skytree! Convenient location! Max2,Sumida Ku,35.71364,139.82023,12000,1,12000.0,119.27999999999999
5min->Hamacho Sta/Corner Double/WIFI/No Breakfast,Chuo Ku,35.6853,139.79014,42600,1,42600.0,423.44399999999996
5min->Hamacho Sta/HollywoodTwin/WIFI/No Breakfast,Chuo Ku,35.68573,139.78852,21214,1,21214.0,210.86715999999998
5min->Hamacho Sta/Semi-Double/WIFI/No Breakfast,Chuo Ku,35.68511,139.78822,16800,1,16800.0,166.992
Friendly modern apartment 1min to metro Sta.#303,Shinjuku Ku,35.69751,139.70785,18571,14,1326.5,13.18541
Maximum 10 people floor charter.Family room,Sumida Ku,35.694382,139.79126,48045,1,48045.0,477.5673
5min->Hamacho Sta/Twin/WIFI/No Breakfast,Chuo Ku,35.68584,139.78823,21214,1,21214.0,210.86715999999998
5min->Hamacho Sta/Family Room/WIFI/No Breakfast,Chuo Ku,35.68532,139.79037,42000,1,42000.0,417.47999999999996
5min->Hamacho Sta/Terrace Room/WIFI/No Breakfast,Chuo Ku,35.68464,139.78831,69257,1,69257.0,688.4145799999999
[New opening 2020] Women-only hotel！Cnter of TOKYO,Taito Ku,35.71216,139.79692,13737,1,13737.0,136.54577999999998
Newly opened hotel-style t suite  Subway 3 minutes,Shinjuku Ku,35.7012,139.70549,12010,1,12010.0,119.37939999999999
Newly opened hotel-style t suite  Subway 3 minutes,Shinjuku Ku,35.69953,139.70709,11058,1,11058.0,109.91651999999999
5min->Hamacho Sta/Single/WIFI/No Breakfast,Chuo Ku,35.68603,139.7897,14850,1,14850.0,147.60899999999998
5min->Hamacho Sta/PremiumTerrace/WIFI/No Breakfast,Chuo Ku,35.68407,139.78982,78343,1,78343.0,778.7294199999999
Newly opened hotel-style t suite  Subway 3 minutes,Shinjuku Ku,35.69949,139.70719,18588,1,18588.0,184.76471999999998
[New opening 2020] Women-only hotel,Taito Ku,35.71216,139.79692,9550,1,9550.0,94.92699999999999
Downtown Tokyo 2 days stay and secret experiences,Taito Ku,35.70426,139.79555,14000,2,7000.0,69.58
[New opening 2020] Women-only hotel,Taito Ku,35.71216,139.79692,7619,1,7619.0,75.73285999999999
Room 201 shinjyuku area 大久保駅がら 5分　WIFI Free,Shinjuku Ku,35.70051,139.69468,11857,2,5928.5,58.929289999999995
Room  shinjyu 202 ku area 大久保駅がら 5分　WIFI Free,Shinjuku Ku,35.70053,139.69288,10743,2,5371.5,53.392709999999994
Newly opened hotel-style t suite  Subway 3 minutes,Shinjuku Ku,35.70083,139.70689,15156,1,15156.0,150.65063999999998
"Hostel, 5 min from Sta./ Standard Double en-suite",Taito Ku,35.71631,139.79246,24364,1,24364.0,242.17816
☆Newly Built☆Tune Inn/Hotel Regalo 26㎡/Odaiba2,Minato Ku,35.64262,139.75487,19723,1,19723.0,196.04662
Yumi home@L0E-2 (2 min from 東新宿駅）6floor,Shinjuku Ku,35.70004,139.70598,21429,1,21429.0,213.00426
Newly opened hotel-style t suite  Subway 3 minutes,Shinjuku Ku,35.69959,139.70671,12010,1,12010.0,119.37939999999999
5min to Sta./Modern APT w/z sunlight☆MK167,Minato Ku,35.64203,139.75591,22071,1,22071.0,219.38573999999997
9min to Sta! 3min from Ikebukuro! Relaxing apt#102,Shinjuku Ku,35.721,139.69023,13714,1,13714.0,136.31716
9min to Sta! 3min from Ikebukuro! Relaxing apt#103,Shinjuku Ku,35.72192,139.69211,13714,1,13714.0,136.31716
9min to Sta! 3min from Ikebukuro! Relaxing apt#201,Shinjuku Ku,35.72056,139.69036,13714,1,13714.0,136.31716
駒込駅から徒歩４分北欧風のオシャレな部屋202,Toshima Ku,35.73464,139.75105,8000,2,4000.0,39.76
9min to Sta! 3min from Ikebukuro! Relaxing apt#202,Shinjuku Ku,35.72052,139.69222,13714,1,13714.0,136.31716
Newly opened hotel-style t suite  Subway 3 minutes,Shinjuku Ku,35.70167,139.70516,10867,1,10867.0,108.01798
Newly opened hotel-style t suite  Subway 3 minutes,Shinjuku Ku,35.69995,139.70536,11438,1,11438.0,113.69371999999998
Perfect location to TOKYO area!!,Chuo Ku,35.668,139.77872,15443,1,15443.0,153.50341999999998
月割ありー港区500M² の静かな隠れ別荘｜東京タワーが目の前に見えます｜撮影相談可,Minato Ku,35.65649,139.74008,328571,28,11734.67857142857,116.64270499999998
Newly opened hotel-style t suite  Subway 3 minutes,Shinjuku Ku,35.69932,139.70657,18683,1,18683.0,185.70901999999998
Asahi group 東京新宿亭 Hotel 雙人雙床舒適房,Shinjuku Ku,35.68964,139.68663,5286,1,5286.0,52.54284
Newly opened hotel-style t suite  Subway 3 minutes,Shinjuku Ku,35.70141,139.70588,11916,1,11916.0,118.44503999999999
Newly opened hotel-style t suite  Subway 3 minutes,Shinjuku Ku,35.69966,139.70519,14774,1,14774.0,146.85356
Newly opened hotel-style t suite  Subway 3 minutes,Shinjuku Ku,35.70118,139.70543,19255,1,19255.0,191.39469999999997
駅徒歩1分、最大18名様までご宿泊可。ご友人や家族との素敵な時間に！歓送迎会に！Wi-Fi有。,Ota Ku,35.56223,139.70189,55000,1,55000.0,546.6999999999999
海外からの自主隔離の滞在可能！池尻大橋駅徒歩4分/閑静な住宅街/無料WiFi,Setagaya Ku,35.65127,139.68317,13325,2,6662.5,66.22524999999999
"1LDK, MAX 5 PPL, 8 MIN TO SHINJUKU! AMAZING ACCESS",Shibuya Ku,35.67689,139.67946,30000,1,30000.0,298.2
池尻大橋駅徒歩4分/1BR35平米/作業用デスク有り/海外からの自主隔離のご滞在可能,Setagaya Ku,35.65108,139.68128,17132,2,8566.0,85.14604
F3*除菌済/Guesthouse Room/新宿区大久保/駅から徒歩4分!長期滞在可,Shinjuku Ku,35.70304,139.70822,43846,2,21923.0,217.91461999999999
高田馬場アドレス405,Toshima Ku,35.71489,139.70922,10957,2,5478.5,54.456289999999996
Yumi home @ sow  （2 min from 東新宿駅）3floor house,Shinjuku Ku,35.70194,139.7062,80000,7,11428.57142857143,113.6
Yumi home Free WiFi@ eowd （5 min from 東新宿駅）,Shinjuku Ku,35.70298,139.70563,47721,1,47721.0,474.34673999999995
Yumi home Free WiFi@ yoe d （ppl6/5 min from 東新宿駅）,Shinjuku Ku,35.70008,139.70567,27143,1,27143.0,269.80141999999995
Near Nishi-shinjuku-gochome station/ B0Y C,Shinjuku Ku,35.70164,139.70753,15500,1,15500.0,154.07
Best location Higashi Shinjuku Sweet apartmentWIFI,Shinjuku Ku,35.70105,139.70625,30286,1,30286.0,301.04283999999996
"Shimokita Stay 1 / Max 5 ppl, Wooden deck terrace",Setagaya Ku,35.66272,139.665955,18571,1,18571.0,184.59573999999998
Ana's apartment 5min walk to Higashi Shinjuku WIFI,Shinjuku Ku,35.70026,139.70819,19030,1,19030.0,189.1582
IMPREST STAY#6C【7日以上特別割引】まるで高級旅館！最大7名/70m2/羽田空港8分,Ota Ku,35.55566,139.72666,30468,2,15234.0,151.42595999999998
single room Akihabara/SkyTree/Asakusa/Ueno/Airport,Taito Ku,35.70298,139.7823,8346,1,8346.0,82.95924
IMPREST STAY#4C 【5日以上特別割引】フルリノベ70平米★自主隔離利用歓迎！,Ota Ku,35.5561,139.72633,30468,2,15234.0,151.42595999999998
Shinjuku Area 5 min to Sta. Brand New Studio[S4A],Shinjuku Ku,35.70198,139.70687,30471,1,30471.0,302.88174
IMPREST STAY#4D【5日以上特別割引】お布団7枚/小さなお子様歓迎/70m2,Ota Ku,35.55587,139.72841,30468,2,15234.0,151.42595999999998
IMPREST STAY#1C　【5日以上特別割引】4ベッド/70m2/羽田空港8分/品川8分,Ota Ku,35.55552,139.72682,30468,2,15234.0,151.42595999999998
IMPREST STAY#1D【5日以上特別割引】70m2/お布団7枚/お子様連れ歓迎/羽田空港8分,Ota Ku,35.55545,139.72617,30468,2,15234.0,151.42595999999998
Yumi home Free WiFi @ yosd （5 min from 東新宿駅）,Shinjuku Ku,35.70151,139.70568,46857,1,46857.0,465.75857999999994
Vegan cafe+INN＊4mins to Asakusa Sta＊Wifi＊MK202,Taito Ku,35.71702,139.79597,10000,1,10000.0,99.39999999999999
Brand New Apt Shinjuku (Free High Speed WiFi),Shinjuku Ku,35.68377,139.71629,15286,2,7643.0,75.97142
COZY apartment 4 mins to OKUBU station (EOS E),Shinjuku Ku,35.69996,139.70681,13214,1,13214.0,131.34716
I want you to stay like you live★AsakusaSkyStay401,Sumida Ku,35.70744,139.80338,15120,2,7560.0,75.1464
Ana's apartment 2min walk to HigashiShinjuku  LOL,Shinjuku Ku,35.7016,139.70789,48014,7,6859.142857142857,68.17988
I want you to stay like you live★AsakusaSkyStay402,Sumida Ku,35.70744,139.80338,15120,2,7560.0,75.1464
I want you to stay like you live★AsakusaSkyStay403,Sumida Ku,35.70744,139.80338,15120,2,7560.0,75.1464
和ノ楓　Annex,Shinjuku Ku,35.69354,139.70757,28571,1,28571.0,283.99573999999996
Ana's apartment 2min walk to Higashi Shinjuku L02b,Shinjuku Ku,35.7011,139.70613,16071,1,16071.0,159.74573999999998
楓,Shinjuku Ku,35.69394,139.7095,48571,1,48571.0,482.79573999999997
